0.00365799,-0.982,0.0,1957.56,0.0,94.0,0.0,0.0,192.778,1.0,942.478,0.00187065,0.0500377,-0.00546558,7.90819,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.962,0.0,1957.56,0.0,94.0,0.0,0.0,196.976,1.0,1100.33,0.00187065,0.0500377,-0.00546558,6.83811,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.942,0.0,1957.56,0.0,94.0,0.0,0.0,209.478,1.0,1263.95,0.00187065,0.0500377,-0.00546558,7.67987,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.922,0.0,1957.56,0.0,94.0,0.0,0.0,202.856,1.0,1432.32,0.00187065,0.0500377,-0.00546558,5.84497,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.902,0.0,1957.56,0.0,94.0,0.0,0.0,195.549,1.0,1605.57,0.00187065,0.0500377,-0.00546558,7.10224,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.882,0.0,1957.56,0.0,94.0,0.0,0.0,193.354,1.0,1783.85,0.00187065,0.0500377,-0.00546558,8.75251,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.862,0.0,1957.56,0.0,94.0,0.0,0.0,208.851,1.0,1967.31,0.00187065,0.0500377,-0.00546558,5.84619,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.842,0.0,1957.56,0.0,94.0,0.0,0.0,205.479,1.0,2156.5,0.00187065,0.0500377,-0.00546558,4.82213,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.822,0.0,1957.56,0.0,94.0,0.0,0.0,196.855,1.0,2359.56,0.00187065,0.0500377,-0.00546558,7.04721,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.802,0.0,1957.56,0.0,94.0,0.0,0.0,197.614,1.0,2580.78,0.00187065,0.0500377,-0.00546558,7.68492,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.782,0.0,1957.56,0.0,94.0,0.0,0.0,203.827,1.0,2821.75,0.00187065,0.0500377,-0.00546558,7.48732,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.762,0.0,1957.56,0.0,94.0,0.0,0.0,206.646,1.0,3084.25,0.00187065,0.0500377,-0.00546558,8.68542,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.742,0.0,1957.56,0.0,94.0,0.0,0.0,197.771,1.0,3368.7,0.00187065,0.0500377,-0.00546558,6.9036,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.722,0.0,1957.56,0.0,94.0,0.0,0.0,196.909,1.0,3672.92,0.00187065,0.0500377,-0.00546558,6.30145,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.702,0.0,1957.56,0.0,94.0,0.0,0.0,202.766,1.0,3998.1,0.00187065,0.0500377,-0.00546558,7.60114,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.682,0.0,1957.56,0.0,94.0,0.0,0.0,205.366,1.0,4345.29,0.00187065,0.0500377,-0.00546558,8.38304,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.662,0.0,1957.56,0.0,94.0,0.0,0.0,199.301,1.0,4712.09,0.00187065,0.0500377,-0.00546558,7.03108,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.642,0.0,1957.56,0.0,94.0,0.0,0.0,196.966,1.0,5098.62,0.00187065,0.0500377,-0.00546558,8.09161,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.622,0.0,1957.56,0.0,94.0,0.0,0.0,200.735,1.0,5504.72,0.00187065,0.0500377,-0.00546558,8.25044,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.602,0.0,1957.56,0.0,94.0,0.0,0.0,202.798,1.0,5926.31,0.00187065,0.0500377,-0.00546558,6.32004,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.582,0.0,1957.56,0.0,94.0,0.0,0.0,202.257,1.0,6363.39,0.00187065,0.0500377,-0.00546558,7.30485,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.562,0.0,1957.56,0.0,94.0,0.0,0.0,208.317,1.0,6812.3,0.00187065,0.0500377,-0.00546558,7.55977,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.542,0.0,1957.56,0.0,94.0,0.0,0.0,200.662,1.0,7270.74,0.00187065,0.0500377,-0.00546558,8.53915,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.522,0.0,1957.56,0.0,94.0,0.0,0.0,196.714,1.0,7738.29,0.00187065,0.0500377,-0.00546558,7.20791,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.502,0.0,1957.56,0.0,94.0,0.0,0.0,192.12,1.0,8213.97,0.00187065,0.0500377,-0.00546558,6.54424,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.482,0.0,1957.56,0.0,94.0,0.0,0.0,202.035,1.0,8690.56,0.00187065,0.0500377,-0.00546558,6.79316,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.462,0.0,1957.56,0.0,94.0,0.0,0.0,197.253,1.0,9139.95,0.00187065,0.0500377,-0.00546558,8.62473,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.442,0.0,1957.56,0.0,94.0,0.0,0.0,200.185,1.0,9561.2,0.00187065,0.0500377,-0.00546558,8.75988,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.422,0.0,1957.56,0.0,94.0,0.0,0.0,197.881,1.0,9583.95,0.00187065,0.0500377,-0.00546558,7.9755,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.402,0.0,1957.56,0.0,94.0,0.0,0.0,197.821,1.0,9583.95,0.00187065,0.0500377,-0.00546558,6.00373,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.382,0.0,1957.56,0.0,94.0,0.0,0.0,190.578,1.0,9583.95,0.00187065,0.0500377,-0.00546558,7.38373,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.362,0.0,1957.56,0.0,94.0,0.0,0.0,194.24,1.0,9583.95,0.00187065,0.0500377,-0.00546558,6.88918,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.342,0.0,1957.56,0.0,94.0,0.0,0.0,194.917,1.0,9583.95,0.00187065,0.0500377,-0.00546558,7.75509,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.322,0.0,1957.56,0.0,94.0,0.0,0.0,195.39,1.0,9583.95,0.00187065,0.0500377,-0.00546558,6.81265,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.302,0.0,1957.56,0.0,94.0,0.0,0.0,199.325,1.0,9583.95,0.00187065,0.0500377,-0.00546558,6.57205,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.282,0.0,1957.56,0.0,94.0,0.0,0.0,202.155,1.0,9583.95,0.00187065,0.0500377,-0.00546558,8.32661,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.262,0.0,1957.56,0.0,94.0,0.0,0.0,197.965,1.0,9583.95,0.00187065,0.0500377,-0.00546558,7.53847,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.242,0.0,1957.56,0.0,94.0,0.0,0.0,191.352,1.0,9583.95,0.00187065,0.0500377,-0.00546558,7.56065,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.222,0.0,1957.56,0.0,94.0,0.0,0.0,201.792,1.0,9583.95,0.00187065,0.0500377,-0.00546558,8.42338,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.202,0.0,1957.56,0.0,94.0,0.0,0.0,194.291,1.0,9583.95,0.00187065,0.0500377,-0.00546558,7.49659,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.182,0.0,1957.56,0.0,94.0,0.0,0.0,202.706,1.0,9583.95,0.00187065,0.0500377,-0.00546558,8.07981,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.162,0.0,1957.56,0.0,94.0,0.0,0.0,199.452,1.0,9583.95,0.00187065,0.0500377,-0.00546558,7.021,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.142,0.0,1957.56,0.0,94.0,0.0,0.0,204.827,1.0,9583.95,0.00187065,0.0500377,-0.00546558,7.99052,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.122,0.0,1957.56,0.0,94.0,0.0,0.0,200.643,1.0,9583.95,0.00187065,0.0500377,-0.00546558,7.39816,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.102,0.0,1957.56,0.0,94.0,0.0,0.0,203.271,1.0,9583.95,0.00187065,0.0500377,-0.00546558,6.483,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.082,0.0,1957.56,0.0,94.0,0.0,0.0,198.383,1.0,9583.95,0.00187065,0.0500377,-0.00546558,7.67456,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.062,0.0,1957.56,0.0,94.0,0.0,0.0,200.44,1.0,9583.95,0.00187065,0.0500377,-0.00546558,7.69406,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.042,0.0,1957.56,0.0,94.0,0.0,0.0,197.472,1.0,9583.95,0.00187065,0.0500377,-0.00546558,7.72188,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00365799,-0.022,0.0,1957.56,0.0,94.0,0.0,0.0,198.113,1.0,9583.95,0.00187065,0.0500377,-0.00546558,6.94825,0.00179749,0.0,0.346282,-1.0,True,False,True,False,True
0.00335854,0.018,0.0,1957.56,0.0,94.0,0.0,0.0,205.701,1.0,9583.95,-0.000234706,0.111698,-0.00627819,8.00666,0.00186462,-0.882631,0.346289,7.52987,True,False,True,False,True
0.00326603,0.038,0.0,1957.56,0.0,94.0,1.0,0.0,199.771,1.0,956.343,0.00109041,0.128435,-0.00857894,7.81463,0.00195414,0.976398,0.3463,-1.0,True,False,True,False,True
0.00326031,0.058,0.0,1957.56,0.00012207,94.0,1.0,0.0,196.881,1.0,971.761,0.000829864,0.137389,-0.0111709,6.39043,0.00205383,-0.93585,0.346303,-1.0,True,False,True,False,True
0.00326222,0.078,0.0,1957.56,0.00012207,94.0,1.0,0.0,204.423,1.0,987.193,0.00226283,0.142032,-0.0131937,6.32837,0.00215759,0.940323,0.346295,-1.0,True,False,True,False,True
0.00326269,0.098,0.0,1957.56,0.00012207,94.0,1.0,0.0,193.872,1.0,1002.64,0.00183143,0.145147,-0.0145968,7.95564,0.00226339,-0.967017,0.346279,-1.0,True,False,True,False,True
0.00326508,0.118,0.0,1957.56,0.000244141,94.0,1.0,0.0,197.996,1.0,1018.09,0.00377225,0.147216,-0.0154791,8.54089,0.00237122,0.905593,0.346258,-1.0,True,False,True,False,True
0.00326699,0.138,0.0,1957.56,0.000244141,94.0,1.0,0.0,203.026,1.0,1033.55,0.00275317,0.148798,-0.0159475,7.01452,0.00248108,-1.00163,0.346235,-1.0,True,False,True,False,True
0.00326985,0.158,0.0,1957.56,0.000244141,94.0,1.0,0.0,197.138,1.0,1049.03,0.00419418,0.150046,-0.0160859,7.75784,0.00258993,0.873966,0.34621,-1.0,True,False,True,False,True
0.00327175,0.178,0.0,1957.56,0.000244141,94.0,1.0,0.0,202.843,1.0,942.478,0.00369874,0.149665,-0.0160601,7.54348,0.00270081,-1.03082,0.346187,-1.0,True,False,True,False,True
0.00313824,0.198,0.0,1957.56,0.00146484,94.0,1.0,0.0,196.498,1.0,942.478,0.405095,0.0995972,-0.0139364,7.5147,0.00279541,0.752257,0.346157,-1.0,True,False,True,False,True
0.00303858,0.218,0.0,1957.56,0.0045166,94.0,1.0,0.0,193.113,1.0,942.478,0.646924,0.0521494,-0.00798009,7.84684,0.00283407,-0.604933,0.346119,-1.0,True,False,True,False,True
0.00316065,0.238,0.0,1957.57,0.00952148,94.0,1.0,0.0,192.228,1.0,942.478,1.04426,0.0539471,-0.00240189,7.96699,0.00287069,1.35292,0.346113,-1.0,True,False,True,False,True
0.00316208,0.26,0.0,1957.58,0.0169678,94.0,1.0,0.0,200.627,1.0,942.478,1.44917,0.0493722,0.0023674,7.46039,0.00290629,-0.67425,0.346137,-1.0,True,False,True,False,True
0.00327462,0.28,0.0,1957.59,0.0258789,94.0,1.0,0.0,202.232,1.0,942.478,1.71171,0.0502781,0.00526523,7.83803,0.00293884,2.85717,0.34618,-1.0,True,False,True,False,True
0.00329464,0.3,0.0,1957.6,0.0366211,94.0,1.0,0.0,196.312,1.0,942.478,2.06532,0.0505081,0.00649663,7.76325,0.00297139,0.149325,0.346236,-1.0,True,False,True,False,True
0.00344437,0.32,0.0,1957.61,0.0491943,94.0,1.0,0.0,196.461,1.0,942.478,2.46947,0.0487779,0.00652242,7.68158,0.00300293,3.27843,0.346298,-1.0,True,False,True,False,True
0.00354927,0.34,0.0,1957.62,0.0637207,94.0,1.0,0.0,193.201,1.0,942.478,2.74346,0.0436059,0.00524292,6.13823,0.00303345,0.702582,0.346361,-1.0,True,False,True,False,True
0.00379294,0.36,0.0,1957.64,0.0800781,94.0,1.0,0.0,201.642,1.0,942.478,3.09781,0.0498672,0.00371993,8.04989,0.00306396,3.76283,0.346424,-1.0,True,False,True,False,True
